dataset,size,quality,algorithm,signal,seed,mi_value,umis_per_cell
larry,4641,0.0133136,Geneformer,clone,1404,0.07761,34
larry,4641,0.0133136,Geneformer,clone,2701,0.09641,34
larry,4641,0.0133136,PCA,clone,42,0.09201,34
larry,4641,0.0133136,PCA,clone,1404,0.00434,34
larry,4641,0.0133136,PCA,clone,2701,0.11329,34
larry,4641,0.0133136,RandomProjection,clone,42,0.02077,34
larry,4641,0.0133136,RandomProjection,clone,1404,0.02077,34
larry,4641,0.0133136,RandomProjection,clone,2701,0.02077,34
larry,4641,0.0133136,SCVI,clone,42,0.14431,34
larry,4641,0.0133136,SCVI,clone,1404,0.19189,34
larry,4641,0.0133136,SCVI,clone,2701,0.20079,34
larry,4641,0.0246748,Geneformer,clone,42,0.11848,64
larry,4641,0.0246748,Geneformer,clone,1404,0.13328,64
larry,4641,0.0246748,Geneformer,clone,2701,0.14297,64
larry,4641,0.0246748,PCA,clone,42,0.16046,64
larry,4641,0.0246748,PCA,clone,1404,0.15404,64
larry,4641,0.0246748,PCA,clone,2701,0.1826,64
larry,4641,0.0246748,RandomProjection,clone,42,0.01265,64
larry,4641,0.0246748,RandomProjection,clone,1404,0.01265,64
larry,4641,0.0246748,RandomProjection,clone,2701,0.01265,64
larry,4641,0.0246748,SCVI,clone,42,0.39212,64
larry,4641,0.0246748,SCVI,clone,1404,0.27132,64
larry,4641,0.0246748,SCVI,clone,2701,0.4581,64
larry,4641,0.0457311,Geneformer,clone,42,0.37648,118
larry,4641,0.0457311,Geneformer,clone,1404,0.51946,118
larry,4641,0.0457311,Geneformer,clone,2701,0.27542,118
larry,4641,0.0457311,PCA,clone,42,0.25547,118
larry,4641,0.0457311,PCA,clone,1404,0.32601,118
larry,4641,0.0457311,PCA,clone,2701,0.40827,118
larry,4641,0.0457311,RandomProjection,clone,42,0.03156,118
larry,4641,0.0457311,RandomProjection,clone,1404,0.03156,118
larry,4641,0.0457311,RandomProjection,clone,2701,0.03156,118
larry,4641,0.0457311,SCVI,clone,42,0.63482,118
larry,4641,0.0457311,SCVI,clone,1404,0.64434,118
larry,4641,0.0457311,SCVI,clone,2701,0.70575,118
larry,4641,0.0847557,Geneformer,clone,42,0.56572,219
larry,4641,0.0847557,Geneformer,clone,1404,0.65623,219
larry,4641,0.0847557,Geneformer,clone,2701,0.48275,219
larry,4641,0.0847557,PCA,clone,42,0.49157,219
larry,4641,0.0847557,PCA,clone,1404,0.57468,219
larry,4641,0.0847557,PCA,clone,2701,0.63777,219
larry,4641,0.0847557,RandomProjection,clone,42,0.06428,219
larry,4641,0.0847557,RandomProjection,clone,1404,0.06428,219
larry,4641,0.0847557,RandomProjection,clone,2701,0.06428,219
larry,4641,0.0847557,SCVI,clone,42,0.88369,219
larry,4641,0.0847557,SCVI,clone,1404,0.92661,219
larry,4641,0.0847557,SCVI,clone,2701,0.99471,219
larry,4641,0.1570821,Geneformer,clone,42,0.78529,405
larry,4641,0.1570821,Geneformer,clone,1404,0.7944,405
larry,4641,0.1570821,Geneformer,clone,2701,0.76594,405
larry,4641,0.1570821,PCA,clone,42,0.77144,405
larry,4641,0.1570821,PCA,clone,1404,0.78403,405
larry,4641,0.1570821,PCA,clone,2701,0.89564,405
larry,4641,0.1570821,RandomProjection,clone,42,0.13579,405
larry,4641,0.1570821,RandomProjection,clone,1404,0.13579,405
larry,4641,0.1570821,RandomProjection,clone,2701,0.13579,405
larry,4641,0.1570821,SCVI,clone,42,1.17128,405
larry,4641,0.1570821,SCVI,clone,1404,1.12486,405
larry,4641,0.1570821,SCVI,clone,2701,1.17777,405
larry,4641,0.2911284,Geneformer,clone,42,0.78684,751
larry,4641,0.2911284,Geneformer,clone,1404,0.75709,751
larry,4641,0.2911284,Geneformer,clone,2701,0.88764,751
larry,4641,0.2911284,PCA,clone,42,0.94046,751
larry,4641,0.2911284,PCA,clone,1404,1.06946,751
larry,4641,0.2911284,PCA,clone,2701,0.98971,751
larry,4641,0.2911284,RandomProjection,clone,42,0.21886,751
larry,4641,0.2911284,RandomProjection,clone,1404,0.21886,751
larry,4641,0.2911284,RandomProjection,clone,2701,0.21886,751
larry,4641,0.2911284,SCVI,clone,42,1.4203,751
larry,4641,0.2911284,SCVI,clone,1404,1.36877,751
larry,4641,0.2911284,SCVI,clone,2701,1.43228,751
larry,4641,0.5395631,Geneformer,clone,42,1.02675,1392
larry,4641,0.5395631,Geneformer,clone,1404,0.92634,1392
larry,4641,0.5395631,Geneformer,clone,2701,0.91748,1392
larry,4641,0.5395631,PCA,clone,42,1.15296,1392
larry,4641,0.5395631,PCA,clone,1404,1.25919,1392
larry,4641,0.5395631,PCA,clone,2701,1.23567,1392
larry,4641,0.5395631,RandomProjection,clone,42,0.31071,1392
larry,4641,0.5395631,RandomProjection,clone,1404,0.31071,1392
larry,4641,0.5395631,RandomProjection,clone,2701,0.31071,1392
larry,4641,0.5395631,SCVI,clone,42,1.58359,1392
larry,4641,0.5395631,SCVI,clone,1404,1.53831,1392
larry,4641,0.5395631,SCVI,clone,2701,1.575,1392
larry,4641,1.0,Geneformer,clone,42,1.03362,2580
larry,4641,1.0,Geneformer,clone,1404,1.11738,2580
larry,4641,1.0,Geneformer,clone,2701,1.25554,2580
larry,4641,1.0,PCA,clone,42,1.43947,2580
larry,4641,1.0,PCA,clone,1404,1.4767,2580
larry,4641,1.0,PCA,clone,2701,1.52633,2580
larry,4641,1.0,RandomProjection,clone,42,0.34995,2580
larry,4641,1.0,RandomProjection,clone,1404,0.34995,2580
larry,4641,1.0,RandomProjection,clone,2701,0.34995,2580
larry,4641,1.0,SCVI,clone,42,1.70576,2580
larry,4641,1.0,SCVI,clone,1404,1.76895,2580
larry,4641,1.0,SCVI,clone,2701,1.73414,2580
larry,10000,0.003876,Geneformer,clone,42,0.03783,10
larry,10000,0.003876,Geneformer,clone,1404,0.06439,10
larry,10000,0.003876,Geneformer,clone,2701,0.03137,10
larry,10000,0.003876,PCA,clone,42,-0.06295,10
larry,10000,0.003876,PCA,clone,1404,-0.0309,10
larry,10000,0.003876,PCA,clone,2701,-0.08285,10
larry,10000,0.003876,RandomProjection,clone,42,0.07092,10
larry,10000,0.003876,RandomProjection,clone,1404,0.07092,10
larry,10000,0.003876,RandomProjection,clone,2701,0.07092,10
larry,10000,0.003876,SCVI,clone,42,0.06839,10
larry,10000,0.003876,SCVI,clone,1404,0.09225,10
larry,10000,0.003876,SCVI,clone,2701,0.03483,10
larry,10000,0.0071835,Geneformer,clone,42,0.01139,19
larry,10000,0.0071835,Geneformer,clone,1404,0.02918,19
larry,10000,0.0071835,Geneformer,clone,2701,0.04502,19
larry,10000,0.0071835,PCA,clone,42,0.09305,19
larry,10000,0.0071835,PCA,clone,1404,0.03249,19
larry,10000,0.0071835,PCA,clone,2701,0.03374,19
larry,10000,0.0071835,RandomProjection,clone,42,0.02288,19
larry,10000,0.0071835,RandomProjection,clone,1404,0.02288,19
larry,10000,0.0071835,RandomProjection,clone,2701,0.02288,19
larry,10000,0.0071835,SCVI,clone,42,0.08692,19
larry,10000,0.0071835,SCVI,clone,1404,0.03608,19
larry,10000,0.0071835,SCVI,clone,2701,0.03975,19
larry,10000,0.0133136,Geneformer,clone,42,0.09546,34
larry,10000,0.0133136,Geneformer,clone,1404,0.1089,34
larry,10000,0.0133136,Geneformer,clone,2701,0.13307,34
larry,10000,0.0133136,PCA,clone,42,0.14757,34
larry,10000,0.0133136,PCA,clone,1404,0.02705,34
larry,10000,0.0133136,PCA,clone,2701,0.09962,34
larry,10000,0.0133136,RandomProjection,clone,42,0.02077,34
larry,10000,0.0133136,RandomProjection,clone,1404,0.02077,34
larry,10000,0.0133136,RandomProjection,clone,2701,0.02077,34
larry,10000,0.0133136,SCVI,clone,42,0.18475,34
larry,10000,0.0133136,SCVI,clone,1404,0.18384,34
larry,10000,0.0133136,SCVI,clone,2701,0.24127,34
larry,10000,0.0246748,Geneformer,clone,42,0.17237,64
larry,10000,0.0246748,Geneformer,clone,1404,0.129,64
larry,10000,0.0246748,Geneformer,clone,2701,0.1919,64
larry,10000,0.0246748,PCA,clone,42,0.13302,64
larry,10000,0.0246748,PCA,clone,1404,0.15787,64
larry,10000,0.0246748,PCA,clone,2701,0.20747,64
larry,10000,0.0246748,RandomProjection,clone,42,0.01265,64
larry,10000,0.0246748,RandomProjection,clone,1404,0.01265,64
larry,10000,0.0246748,RandomProjection,clone,2701,0.01265,64
larry,10000,0.0246748,SCVI,clone,42,0.54296,64
larry,10000,0.0246748,SCVI,clone,1404,0.45096,64
larry,10000,0.0246748,SCVI,clone,2701,0.60177,64
larry,10000,0.0457311,Geneformer,clone,42,0.17092,118
larry,10000,0.0457311,Geneformer,clone,1404,0.29893,118
larry,10000,0.0457311,Geneformer,clone,2701,0.37917,118
larry,10000,0.0457311,PCA,clone,42,0.30882,118
larry,10000,0.0457311,PCA,clone,1404,0.32127,118
larry,10000,0.0457311,PCA,clone,2701,0.42872,118
larry,10000,0.0457311,RandomProjection,clone,42,0.03156,118
larry,10000,0.0457311,RandomProjection,clone,1404,0.03156,118
larry,10000,0.0457311,RandomProjection,clone,2701,0.03156,118
larry,10000,0.0457311,SCVI,clone,42,0.69846,118
larry,10000,0.0457311,SCVI,clone,1404,0.73964,118
larry,10000,0.0457311,SCVI,clone,2701,0.76729,118
larry,10000,0.0847557,Geneformer,clone,42,0.44059,219
larry,10000,0.0847557,Geneformer,clone,1404,0.49936,219
larry,10000,0.0847557,Geneformer,clone,2701,0.518,219
larry,10000,0.0847557,PCA,clone,42,0.52971,219
larry,10000,0.0847557,PCA,clone,1404,0.5512,219
larry,10000,0.0847557,PCA,clone,2701,0.64029,219
larry,10000,0.0847557,RandomProjection,clone,42,0.06428,219
larry,10000,0.0847557,RandomProjection,clone,1404,0.06428,219
larry,10000,0.0847557,RandomProjection,clone,2701,0.06428,219
larry,10000,0.0847557,SCVI,clone,42,0.96939,219
larry,10000,0.0847557,SCVI,clone,1404,0.86457,219
larry,10000,0.0847557,SCVI,clone,2701,1.05036,219
larry,10000,0.1570821,Geneformer,clone,42,0.99283,405
larry,10000,0.1570821,Geneformer,clone,1404,0.89983,405
larry,10000,0.1570821,Geneformer,clone,2701,0.9851,405
larry,10000,0.1570821,PCA,clone,42,0.78278,405
larry,10000,0.1570821,PCA,clone,1404,0.76436,405
larry,10000,0.1570821,PCA,clone,2701,0.88387,405
larry,10000,0.1570821,RandomProjection,clone,42,0.13579,405
larry,10000,0.1570821,RandomProjection,clone,1404,0.13579,405
larry,10000,0.1570821,RandomProjection,clone,2701,0.13579,405
larry,10000,0.1570821,SCVI,clone,42,1.28776,405
larry,10000,0.1570821,SCVI,clone,1404,1.24477,405
larry,10000,0.1570821,SCVI,clone,2701,1.22313,405
larry,10000,0.2911284,Geneformer,clone,42,0.73348,751
larry,10000,0.2911284,Geneformer,clone,1404,0.83166,751
larry,10000,0.2911284,Geneformer,clone,2701,0.97869,751
larry,10000,0.2911284,PCA,clone,42,0.92132,751
larry,10000,0.2911284,PCA,clone,1404,1.08341,751
larry,10000,0.2911284,PCA,clone,2701,1.02293,751
larry,10000,0.2911284,RandomProjection,clone,42,0.21886,751
larry,10000,0.2911284,RandomProjection,clone,1404,0.21886,751
larry,10000,0.2911284,RandomProjection,clone,2701,0.21886,751
larry,10000,0.2911284,SCVI,clone,42,1.50223,751
larry,10000,0.2911284,SCVI,clone,1404,1.47018,751
larry,10000,0.2911284,SCVI,clone,2701,1.45465,751
larry,10000,0.5395631,Geneformer,clone,42,0.83883,1392
larry,10000,0.5395631,Geneformer,clone,1404,1.03033,1392
larry,10000,0.5395631,Geneformer,clone,2701,0.91945,1392
larry,10000,0.5395631,PCA,clone,42,1.22341,1392
larry,10000,0.5395631,PCA,clone,1404,1.2056,1392
larry,10000,0.5395631,PCA,clone,2701,1.34626,1392
larry,10000,0.5395631,RandomProjection,clone,42,0.31071,1392
larry,10000,0.5395631,RandomProjection,clone,1404,0.31071,1392
larry,10000,0.5395631,RandomProjection,clone,2701,0.31071,1392
larry,10000,0.5395631,SCVI,clone,42,1.70517,1392
larry,10000,0.5395631,SCVI,clone,1404,1.58638,1392
larry,10000,0.5395631,SCVI,clone,2701,1.77942,1392
larry,10000,1.0,Geneformer,clone,42,1.13565,2580
larry,10000,1.0,Geneformer,clone,1404,1.17096,2580
larry,10000,1.0,Geneformer,clone,2701,1.25407,2580
larry,10000,1.0,PCA,clone,42,1.40419,2580
larry,10000,1.0,PCA,clone,1404,1.44781,2580
larry,10000,1.0,PCA,clone,2701,1.4919,2580
larry,10000,1.0,RandomProjection,clone,42,0.34995,2580
larry,10000,1.0,RandomProjection,clone,1404,0.34995,2580
larry,10000,1.0,RandomProjection,clone,2701,0.34995,2580
larry,10000,1.0,SCVI,clone,42,1.81096,2580
larry,10000,1.0,SCVI,clone,1404,1.86318,2580
larry,10000,1.0,SCVI,clone,2701,1.88514,2580
larry,21544,0.003876,Geneformer,clone,42,-0.01161,10
larry,21544,0.003876,Geneformer,clone,1404,0.02928,10
larry,21544,0.003876,Geneformer,clone,2701,0.00736,10
larry,21544,0.003876,PCA,clone,42,-0.05628,10
larry,21544,0.003876,PCA,clone,1404,-0.04716,10
larry,21544,0.003876,PCA,clone,2701,-0.07771,10
larry,21544,0.003876,RandomProjection,clone,42,0.07092,10
larry,21544,0.003876,RandomProjection,clone,1404,0.07092,10
larry,21544,0.003876,RandomProjection,clone,2701,0.07092,10
larry,21544,0.003876,SCVI,clone,42,0.06682,10
larry,21544,0.003876,SCVI,clone,1404,0.03395,10
larry,21544,0.003876,SCVI,clone,2701,0.03418,10
larry,21544,0.0071835,Geneformer,clone,42,0.08275,19
larry,21544,0.0071835,Geneformer,clone,1404,0.03321,19
larry,21544,0.0071835,Geneformer,clone,2701,0.07652,19
larry,21544,0.0071835,PCA,clone,42,0.04856,19
larry,21544,0.0071835,PCA,clone,1404,0.03152,19
larry,21544,0.0071835,PCA,clone,2701,0.04408,19
larry,21544,0.0071835,RandomProjection,clone,42,0.02288,19
larry,21544,0.0071835,RandomProjection,clone,1404,0.02288,19
larry,21544,0.0071835,RandomProjection,clone,2701,0.02288,19
larry,21544,0.0071835,SCVI,clone,42,0.19054,19
larry,21544,0.0071835,SCVI,clone,1404,0.14235,19
larry,21544,0.0071835,SCVI,clone,2701,0.0413,19
larry,21544,0.0133136,Geneformer,clone,42,0.14166,34
larry,21544,0.0133136,Geneformer,clone,1404,0.07155,34
larry,21544,0.0133136,Geneformer,clone,2701,0.13635,34
larry,21544,0.0133136,PCA,clone,42,0.12419,34
larry,21544,0.0133136,PCA,clone,1404,0.01864,34
larry,21544,0.0133136,PCA,clone,2701,0.10049,34
larry,21544,0.0133136,RandomProjection,clone,42,0.02077,34
larry,21544,0.0133136,RandomProjection,clone,1404,0.02077,34
larry,21544,0.0133136,RandomProjection,clone,2701,0.02077,34
larry,21544,0.0133136,SCVI,clone,42,0.20594,34
larry,21544,0.0133136,SCVI,clone,1404,0.22853,34
larry,21544,0.0133136,SCVI,clone,2701,0.33263,34
larry,21544,0.0246748,Geneformer,clone,42,0.20537,64
larry,21544,0.0246748,Geneformer,clone,1404,0.20231,64
larry,21544,0.0246748,Geneformer,clone,2701,0.23184,64
larry,21544,0.0246748,PCA,clone,42,0.18338,64
larry,21544,0.0246748,PCA,clone,1404,0.15796,64
larry,21544,0.0246748,PCA,clone,2701,0.17084,64
larry,21544,0.0246748,RandomProjection,clone,42,0.01265,64
larry,21544,0.0246748,RandomProjection,clone,1404,0.01265,64
larry,21544,0.0246748,RandomProjection,clone,2701,0.01265,64
larry,21544,0.0246748,SCVI,clone,42,0.55496,64
larry,21544,0.0246748,SCVI,clone,1404,0.46441,64
larry,21544,0.0246748,SCVI,clone,2701,0.54998,64
larry,21544,0.0457311,Geneformer,clone,42,0.36085,118
larry,21544,0.0457311,Geneformer,clone,1404,0.36192,118
larry,21544,0.0457311,Geneformer,clone,2701,0.41343,118
larry,21544,0.0457311,PCA,clone,42,0.36747,118
larry,21544,0.0457311,PCA,clone,1404,0.37148,118
larry,21544,0.0457311,PCA,clone,2701,0.397,118
larry,21544,0.0457311,RandomProjection,clone,42,0.03156,118
larry,21544,0.0457311,RandomProjection,clone,1404,0.03156,118
larry,21544,0.0457311,RandomProjection,clone,2701,0.03156,118
larry,21544,0.0457311,SCVI,clone,42,0.72686,118
larry,21544,0.0457311,SCVI,clone,1404,0.78625,118
larry,21544,0.0457311,SCVI,clone,2701,0.85677,118
larry,21544,0.0847557,Geneformer,clone,42,0.44865,219
larry,21544,0.0847557,Geneformer,clone,1404,0.55816,219
larry,21544,0.0847557,Geneformer,clone,2701,0.66548,219
larry,21544,0.0847557,PCA,clone,42,0.48979,219
larry,21544,0.0847557,PCA,clone,1404,0.56484,219
larry,21544,0.0847557,PCA,clone,2701,0.66247,219
larry,21544,0.0847557,RandomProjection,clone,42,0.06428,219
larry,21544,0.0847557,RandomProjection,clone,1404,0.06428,219
larry,21544,0.0847557,RandomProjection,clone,2701,0.06428,219
larry,21544,0.0847557,SCVI,clone,42,0.95877,219
larry,21544,0.0847557,SCVI,clone,1404,0.94087,219
larry,21544,0.0847557,SCVI,clone,2701,1.16109,219
larry,21544,0.1570821,Geneformer,clone,42,0.87506,405
larry,21544,0.1570821,Geneformer,clone,1404,0.59529,405
larry,21544,0.1570821,Geneformer,clone,2701,0.98042,405
larry,21544,0.1570821,PCA,clone,42,0.81224,405
larry,21544,0.1570821,PCA,clone,1404,0.8372,405
larry,21544,0.1570821,PCA,clone,2701,0.84859,405
larry,21544,0.1570821,RandomProjection,clone,42,0.13579,405
larry,21544,0.1570821,RandomProjection,clone,1404,0.13579,405
larry,21544,0.1570821,RandomProjection,clone,2701,0.13579,405
larry,21544,0.1570821,SCVI,clone,42,1.20474,405
larry,21544,0.1570821,SCVI,clone,1404,1.26027,405
larry,21544,0.1570821,SCVI,clone,2701,1.44017,405
larry,21544,0.2911284,Geneformer,clone,42,1.03501,751
larry,21544,0.2911284,Geneformer,clone,1404,0.86668,751
larry,21544,0.2911284,Geneformer,clone,2701,0.80671,751
larry,21544,0.2911284,PCA,clone,42,0.97955,751
larry,21544,0.2911284,PCA,clone,1404,1.08675,751
larry,21544,0.2911284,PCA,clone,2701,1.02926,751
larry,21544,0.2911284,RandomProjection,clone,42,0.21886,751
larry,21544,0.2911284,RandomProjection,clone,1404,0.21886,751
larry,21544,0.2911284,RandomProjection,clone,2701,0.21886,751
larry,21544,0.2911284,SCVI,clone,42,1.43611,751
larry,21544,0.2911284,SCVI,clone,1404,1.54179,751
larry,21544,0.2911284,SCVI,clone,2701,1.422,751
larry,21544,0.5395631,Geneformer,clone,42,1.21302,1392
larry,21544,0.5395631,Geneformer,clone,1404,0.52811,1392
larry,21544,0.5395631,Geneformer,clone,2701,1.00134,1392
larry,21544,0.5395631,PCA,clone,42,1.17165,1392
larry,21544,0.5395631,PCA,clone,1404,1.26813,1392
larry,21544,0.5395631,PCA,clone,2701,1.29176,1392
larry,21544,0.5395631,RandomProjection,clone,42,0.31071,1392
larry,21544,0.5395631,RandomProjection,clone,1404,0.31071,1392
larry,21544,0.5395631,RandomProjection,clone,2701,0.31071,1392
larry,21544,0.5395631,SCVI,clone,42,1.6196,1392
larry,21544,0.5395631,SCVI,clone,1404,1.70106,1392
larry,21544,0.5395631,SCVI,clone,2701,1.72708,1392
larry,21544,1.0,Geneformer,clone,42,0.61533,2580
larry,21544,1.0,Geneformer,clone,1404,1.1828,2580
larry,21544,1.0,Geneformer,clone,2701,1.19344,2580
larry,21544,1.0,PCA,clone,42,1.47129,2580
larry,21544,1.0,PCA,clone,1404,1.52468,2580
larry,21544,1.0,PCA,clone,2701,1.53215,2580
larry,21544,1.0,RandomProjection,clone,42,0.34995,2580
larry,21544,1.0,RandomProjection,clone,1404,0.34995,2580
larry,21544,1.0,RandomProjection,clone,2701,0.34995,2580
larry,21544,1.0,SCVI,clone,42,1.70605,2580
larry,21544,1.0,SCVI,clone,1404,1.69226,2580
larry,21544,1.0,SCVI,clone,2701,1.73492,2580
larry,46415,0.003876,Geneformer,clone,42,-0.00662,10
larry,46415,0.003876,Geneformer,clone,1404,0.04798,10
larry,46415,0.003876,Geneformer,clone,2701,0.01773,10
larry,46415,0.003876,PCA,clone,42,-0.0591,10
larry,46415,0.003876,PCA,clone,1404,-0.0505,10
larry,46415,0.003876,PCA,clone,2701,-0.08533,10
larry,46415,0.003876,RandomProjection,clone,42,0.07092,10
larry,46415,0.003876,RandomProjection,clone,1404,0.07092,10
larry,46415,0.003876,RandomProjection,clone,2701,0.07092,10
larry,46415,0.003876,SCVI,clone,42,0.13351,10
larry,46415,0.003876,SCVI,clone,1404,-0.04211,10
larry,46415,0.003876,SCVI,clone,2701,0.124,10
larry,46415,0.0071835,Geneformer,clone,42,0.07243,19
larry,46415,0.0071835,Geneformer,clone,1404,0.06353,19
larry,46415,0.0071835,Geneformer,clone,2701,0.10202,19
larry,46415,0.0071835,PCA,clone,42,0.07277,19
larry,46415,0.0071835,PCA,clone,1404,0.01756,19
larry,46415,0.0071835,PCA,clone,2701,0.05288,19
larry,46415,0.0071835,RandomProjection,clone,42,0.02288,19
larry,46415,0.0071835,RandomProjection,clone,1404,0.02288,19
larry,46415,0.0071835,RandomProjection,clone,2701,0.02288,19
larry,46415,0.0071835,SCVI,clone,42,0.1884,19
larry,46415,0.0071835,SCVI,clone,1404,0.15135,19
larry,46415,0.0071835,SCVI,clone,2701,0.10111,19
larry,46415,0.0133136,Geneformer,clone,42,0.16461,34
larry,46415,0.0133136,Geneformer,clone,1404,0.10479,34
larry,46415,0.0133136,Geneformer,clone,2701,0.08706,34
larry,46415,0.0133136,PCA,clone,42,0.16334,34
larry,46415,0.0133136,PCA,clone,1404,0.00727,34
larry,46415,0.0133136,PCA,clone,2701,0.10432,34
larry,46415,0.0133136,RandomProjection,clone,42,0.02077,34
larry,46415,0.0133136,RandomProjection,clone,1404,0.02077,34
larry,46415,0.0133136,RandomProjection,clone,2701,0.02077,34
larry,46415,0.0133136,SCVI,clone,42,0.30732,34
larry,46415,0.0133136,SCVI,clone,1404,0.3242,34
larry,46415,0.0133136,SCVI,clone,2701,0.3454,34
larry,46415,0.0246748,Geneformer,clone,42,0.24702,64
larry,46415,0.0246748,Geneformer,clone,1404,0.17418,64
larry,46415,0.0246748,Geneformer,clone,2701,0.20039,64
larry,46415,0.0246748,PCA,clone,42,0.18591,64
larry,46415,0.0246748,PCA,clone,1404,0.1401,64
larry,46415,0.0246748,PCA,clone,2701,0.20124,64
larry,46415,0.0246748,RandomProjection,clone,42,0.01265,64
larry,46415,0.0246748,RandomProjection,clone,1404,0.01265,64
larry,46415,0.0246748,RandomProjection,clone,2701,0.01265,64
larry,46415,0.0246748,SCVI,clone,42,0.5799,64
larry,46415,0.0246748,SCVI,clone,1404,0.50868,64
larry,46415,0.0246748,SCVI,clone,2701,0.6831,64
larry,46415,0.0457311,Geneformer,clone,42,0.41337,118
larry,46415,0.0457311,Geneformer,clone,1404,0.40271,118
larry,46415,0.0457311,Geneformer,clone,2701,0.56504,118
larry,46415,0.0457311,PCA,clone,42,0.3133,118
larry,46415,0.0457311,PCA,clone,1404,0.36105,118
larry,46415,0.0457311,PCA,clone,2701,0.43946,118
larry,46415,0.0457311,RandomProjection,clone,42,0.03156,118
larry,46415,0.0457311,RandomProjection,clone,1404,0.03156,118
larry,46415,0.0457311,RandomProjection,clone,2701,0.03156,118
larry,46415,0.0457311,SCVI,clone,42,0.75268,118
larry,46415,0.0457311,SCVI,clone,1404,0.80847,118
larry,46415,0.0457311,SCVI,clone,2701,0.8825,118
larry,46415,0.0847557,Geneformer,clone,42,0.58298,219
larry,46415,0.0847557,Geneformer,clone,1404,0.59924,219
larry,46415,0.0847557,Geneformer,clone,2701,0.63117,219
larry,46415,0.0847557,PCA,clone,42,0.49429,219
larry,46415,0.0847557,PCA,clone,1404,0.60607,219
larry,46415,0.0847557,PCA,clone,2701,0.60746,219
larry,46415,0.0847557,RandomProjection,clone,42,0.06428,219
larry,46415,0.0847557,RandomProjection,clone,1404,0.06428,219
larry,46415,0.0847557,RandomProjection,clone,2701,0.06428,219
larry,46415,0.0847557,SCVI,clone,42,1.00323,219
larry,46415,0.0847557,SCVI,clone,1404,0.94138,219
larry,46415,0.0847557,SCVI,clone,2701,1.16078,219
larry,46415,0.1570821,Geneformer,clone,42,1.01932,405
larry,46415,0.1570821,Geneformer,clone,1404,0.76533,405
larry,46415,0.1570821,Geneformer,clone,2701,0.93618,405
larry,46415,0.1570821,PCA,clone,42,0.79036,405
larry,46415,0.1570821,PCA,clone,1404,0.76221,405
larry,46415,0.1570821,PCA,clone,2701,0.87737,405
larry,46415,0.1570821,RandomProjection,clone,42,0.13579,405
larry,46415,0.1570821,RandomProjection,clone,1404,0.13579,405
larry,46415,0.1570821,RandomProjection,clone,2701,0.13579,405
larry,46415,0.1570821,SCVI,clone,42,1.1528,405
larry,46415,0.1570821,SCVI,clone,1404,1.20277,405
larry,46415,0.1570821,SCVI,clone,2701,1.28238,405
larry,46415,0.2911284,Geneformer,clone,42,0.90247,751
larry,46415,0.2911284,Geneformer,clone,1404,0.73479,751
larry,46415,0.2911284,Geneformer,clone,2701,1.01822,751
larry,46415,0.2911284,PCA,clone,42,0.89352,751
larry,46415,0.2911284,PCA,clone,1404,1.09047,751
larry,46415,0.2911284,PCA,clone,2701,1.05269,751
larry,46415,0.2911284,RandomProjection,clone,42,0.21886,751
larry,46415,0.2911284,RandomProjection,clone,1404,0.21886,751
larry,46415,0.2911284,RandomProjection,clone,2701,0.21886,751
larry,46415,0.2911284,SCVI,clone,42,1.51353,751
larry,46415,0.2911284,SCVI,clone,1404,1.43354,751
larry,46415,0.2911284,SCVI,clone,2701,1.50196,751
larry,46415,0.5395631,Geneformer,clone,42,1.1758,1392
larry,46415,0.5395631,Geneformer,clone,1404,1.09257,1392
larry,46415,0.5395631,Geneformer,clone,2701,1.05669,1392
larry,46415,0.5395631,PCA,clone,42,1.16354,1392
larry,46415,0.5395631,PCA,clone,1404,1.28095,1392
larry,46415,0.5395631,PCA,clone,2701,1.29955,1392
larry,46415,0.5395631,RandomProjection,clone,42,0.31071,1392
larry,46415,0.5395631,RandomProjection,clone,1404,0.31071,1392
larry,46415,0.5395631,RandomProjection,clone,2701,0.31071,1392
larry,46415,0.5395631,SCVI,clone,42,1.60842,1392
larry,46415,0.5395631,SCVI,clone,1404,1.55686,1392
larry,46415,0.5395631,SCVI,clone,2701,1.63936,1392
larry,46415,1.0,Geneformer,clone,42,0.63539,2580
larry,46415,1.0,Geneformer,clone,1404,0.98676,2580
larry,46415,1.0,Geneformer,clone,2701,0.58601,2580
larry,46415,1.0,PCA,clone,42,1.43612,2580
larry,46415,1.0,PCA,clone,1404,1.51199,2580
larry,46415,1.0,PCA,clone,2701,1.52575,2580
larry,46415,1.0,RandomProjection,clone,42,0.34995,2580
larry,46415,1.0,RandomProjection,clone,1404,0.34995,2580
larry,46415,1.0,RandomProjection,clone,2701,0.34995,2580
larry,46415,1.0,SCVI,clone,42,1.81112,2580
larry,46415,1.0,SCVI,clone,1404,1.69065,2580
larry,46415,1.0,SCVI,clone,2701,1.75337,2580
larry,100000,0.003876,Geneformer,clone,42,0.04406,10
larry,100000,0.003876,Geneformer,clone,1404,0.02182,10
larry,100000,0.003876,Geneformer,clone,2701,0.08486,10
larry,100000,0.003876,PCA,clone,42,-0.054,10
larry,100000,0.003876,PCA,clone,1404,-0.06324,10
larry,100000,0.003876,PCA,clone,2701,-0.07781,10
larry,100000,0.003876,RandomProjection,clone,42,0.07092,10
larry,100000,0.003876,RandomProjection,clone,1404,0.07092,10
larry,100000,0.003876,RandomProjection,clone,2701,0.07092,10
